Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
04.11.2025 06:30;04.11.2025 06:45;14.812,50;14.813,63;1,13;8.381,25
04.11.2025 06:45;04.11.2025 07:00;15.111,50;15.112,58;1,08;8.758,66
04.11.2025 07:00;04.11.2025 07:15;15.342,75;15.344,28;1,53;8.914,97
04.11.2025 07:15;04.11.2025 07:30;15.606,75;15.607,89;1,14;9.160,57
04.11.2025 07:30;04.11.2025 07:45;15.829,25;15.830,30;1,05;9.174,16
04.11.2025 07:45;04.11.2025 08:00;15.977,75;15.979,51;1,76;9.080,31
04.11.2025 08:00;04.11.2025 08:15;16.129,75;16.131,36;1,61;8.612,84
04.11.2025 08:15;04.11.2025 08:30;16.412,75;16.415,06;2,31;8.498,52
04.11.2025 08:30;04.11.2025 08:45;16.644,00;16.647,49;3,49;8.347,92
04.11.2025 08:45;04.11.2025 09:00;16.742,25;16.836,13;93,88;8.027,92
04.11.2025 09:00;04.11.2025 09:15;16.640,75;16.665,74;24,99;7.472,33
04.11.2025 09:15;04.11.2025 09:30;16.671,25;16.742,97;71,72;7.133,52
04.11.2025 09:30;04.11.2025 09:45;16.767,25;16.892,10;124,85;6.863,34
04.11.2025 09:45;04.11.2025 10:00;16.780,75;16.922,62;141,87;6.477,74
04.11.2025 10:00;04.11.2025 10:15;16.826,75;16.929,39;102,64;6.193,96
04.11.2025 10:15;04.11.2025 10:30;16.933,00;17.103,56;170,56;6.016,03
04.11.2025 10:30;04.11.2025 10:45;16.943,50;17.206,20;262,70;5.780,11
04.11.2025 10:45;04.11.2025 11:00;16.956,50;17.363,73;407,23;5.517,28
04.11.2025 11:00;04.11.2025 11:15;16.809,00;17.243,50;434,50;5.223,74
04.11.2025 11:15;04.11.2025 11:30;16.727,75;17.095,89;368,14;4.954,82
04.11.2025 11:30;04.11.2025 11:45;16.658,75;17.165,76;507,01;4.836,99
04.11.2025 11:45;04.11.2025 12:00;16.572,75;17.097,21;524,46;4.695,06
04.11.2025 12:00;04.11.2025 12:15;16.540,75;17.030,82;490,07;4.660,17
04.11.2025 12:15;04.11.2025 12:30;16.469,25;16.999,99;530,74;4.667,81
04.11.2025 12:30;04.11.2025 12:45;16.439,50;17.045,79;606,29;4.753,84
04.11.2025 12:45;04.11.2025 13:00;16.323,25;16.846,16;522,91;4.865,24
04.11.2025 13:00;04.11.2025 13:15;16.244,75;16.788,22;543,47;4.948,81
04.11.2025 13:15;04.11.2025 13:30;16.086,25;16.587,98;501,73;5.158,05
04.11.2025 13:30;04.11.2025 13:45;15.953,25;16.396,04;442,79;5.381,43
04.11.2025 13:45;04.11.2025 14:00;15.817,75;16.206,54;388,79;5.742,42
04.11.2025 14:00;04.11.2025 14:15;15.746,25;16.152,68;406,43;6.166,65
04.11.2025 14:15;04.11.2025 14:30;15.734,50;15.984,58;250,08;6.662,42
04.11.2025 14:30;04.11.2025 14:45;15.664,75;15.679,35;14,60;7.185,62
04.11.2025 14:45;04.11.2025 15:00;15.587,50;15.593,11;5,61;7.677,19
04.11.2025 15:00;04.11.2025 15:15;15.594,25;15.599,69;5,44;8.242,91
04.11.2025 15:15;04.11.2025 15:30;15.539,50;15.543,71;4,21;8.670,97
04.11.2025 15:30;04.11.2025 15:45;15.507,25;15.509,58;2,33;9.202,86
04.11.2025 15:45;04.11.2025 16:00;15.621,25;15.623,13;1,88;9.919,09
04.11.2025 16:00;04.11.2025 16:15;15.618,25;15.620,05;1,80;10.284,25
04.11.2025 16:15;04.11.2025 16:30;15.649,50;15.651,26;1,76;10.482,23
04.11.2025 16:30;04.11.2025 16:45;15.760,25;15.761,88;1,63;10.614,17
04.11.2025 16:45;04.11.2025 17:00;15.947,25;15.948,89;1,64;10.693,78
04.11.2025 17:00;04.11.2025 17:15;16.278,50;16.280,16;1,66;10.782,10
04.11.2025 17:15;04.11.2025 17:30;16.522,75;16.524,41;1,66;10.799,45
04.11.2025 17:30;04.11.2025 17:45;16.720,25;16.721,91;1,66;10.811,39
04.11.2025 17:45;04.11.2025 18:00;16.961,50;16.966,31;4,81;10.876,93
04.11.2025 18:00;04.11.2025 18:15;16.997,25;17.010,12;12,87;10.528,76
04.11.2025 18:15;04.11.2025 18:30;16.855,50;16.868,96;13,46;10.224,51
04.11.2025 18:30;04.11.2025 18:45;16.831,00;16.879,83;48,83;10.060,86
04.11.2025 18:45;04.11.2025 19:00;16.856,75;16.912,91;56,16;9.998,78
04.11.2025 19:00;04.11.2025 19:15;16.872,75;16.928,93;56,18;9.936,87
04.11.2025 19:15;04.11.2025 19:30;16.743,00;16.800,76;57,76;9.665,77
04.11.2025 19:30;04.11.2025 19:45;16.586,75;16.684,02;97,27;9.352,95
04.11.2025 19:45;04.11.2025 20:00;16.429,50;16.536,56;107,06;9.116,95
04.11.2025 20:00;04.11.2025 20:15;16.071,75;16.145,20;73,45;8.720,40
04.11.2025 20:15;04.11.2025 20:30;15.848,00;15.927,38;79,38;8.423,93
04.11.2025 20:30;04.11.2025 20:45;15.618,75;15.765,04;146,29;8.173,68
04.11.2025 20:45;04.11.2025 21:00;15.309,00;15.496,32;187,32;7.865,95
04.11.2025 21:00;04.11.2025 21:15;15.021,75;15.076,47;54,72;7.585,49
04.11.2025 21:15;04.11.2025 21:30;14.822,25;15.058,73;236,48;7.393,84
04.11.2025 21:30;04.11.2025 21:45;14.688,00;14.941,01;253,01;7.244,63
04.11.2025 21:45;04.11.2025 22:00;14.389,25;14.838,36;449,11;6.952,70
04.11.2025 22:00;04.11.2025 22:15;13.995,00;14.053,13;58,13;6.766,08
04.11.2025 22:15;04.11.2025 22:30;13.868,25;14.085,47;217,22;6.652,59
04.11.2025 22:30;04.11.2025 22:45;13.689,25;14.057,95;368,70;6.471,00
04.11.2025 22:45;04.11.2025 23:00;13.405,50;13.994,47;588,97;6.230,59
04.11.2025 23:00;04.11.2025 23:15;13.038,00;13.473,73;435,73;5.785,56
04.11.2025 23:15;04.11.2025 23:30;12.849,50;13.568,99;719,49;5.629,42
04.11.2025 23:30;04.11.2025 23:45;12.697,50;13.539,40;841,90;5.519,66
04.11.2025 23:45;05.11.2025 00:00;12.451,00;13.410,09;959,09;5.269,20
05.11.2025 00:00;05.11.2025 00:15;12.357,75;13.342,40;984,65;5.122,21
05.11.2025 00:15;05.11.2025 00:30;12.191,50;13.188,32;996,82;4.932,83
05.11.2025 00:30;05.11.2025 00:45;12.061,75;13.165,29;1.103,54;4.839,42
05.11.2025 00:45;05.11.2025 01:00;11.906,50;12.955,37;1.048,87;4.736,00
05.11.2025 01:00;05.11.2025 01:15;11.799,00;12.817,20;1.018,20;4.729,23
05.11.2025 01:15;05.11.2025 01:30;11.753,50;12.743,88;990,38;4.797,99
05.11.2025 01:30;05.11.2025 01:45;11.702,00;12.668,47;966,47;4.826,49
05.11.2025 01:45;05.11.2025 02:00;11.595,50;12.565,25;969,75;4.806,22
05.11.2025 02:00;05.11.2025 02:15;11.488,50;12.481,10;992,60;4.739,69
05.11.2025 02:15;05.11.2025 02:30;11.478,25;12.484,09;1.005,84;4.675,58
05.11.2025 02:30;05.11.2025 02:45;11.463,00;12.500,55;1.037,55;4.731,89
05.11.2025 02:45;05.11.2025 03:00;11.528,25;12.635,12;1.106,87;4.879,08
05.11.2025 03:00;05.11.2025 03:15;11.625,00;12.738,69;1.113,69;5.003,15
05.11.2025 03:15;05.11.2025 03:30;11.558,00;12.595,34;1.037,34;4.981,11
05.11.2025 03:30;05.11.2025 03:45;11.615,50;12.644,87;1.029,37;5.011,77
05.11.2025 03:45;05.11.2025 04:00;11.712,50;12.676,28;963,78;5.097,48
05.11.2025 04:00;05.11.2025 04:15;11.830,50;12.782,67;952,17;5.208,99
05.11.2025 04:15;05.11.2025 04:30;11.938,25;12.905,11;966,86;5.285,81
05.11.2025 04:30;05.11.2025 04:45;12.018,75;12.970,72;951,97;5.316,18
05.11.2025 04:45;05.11.2025 05:00;12.219,50;13.178,10;958,60;5.486,30
05.11.2025 05:00;05.11.2025 05:15;12.571,75;13.382,53;810,78;5.806,43
05.11.2025 05:15;05.11.2025 05:30;12.830,50;13.598,17;767,67;6.052,78
05.11.2025 05:30;05.11.2025 05:45;13.085,50;13.785,61;700,11;6.310,03
05.11.2025 05:45;05.11.2025 06:00;13.615,00;14.151,09;536,09;6.818,65
05.11.2025 06:00;05.11.2025 06:15;14.468,50;14.875,43;406,93;7.450,22
05.11.2025 06:15;05.11.2025 06:30;14.981,00;15.127,20;146,20;7.943,01
05.11.2025 06:30;05.11.2025 06:45;15.415,25;15.455,95;40,70;8.373,77
05.11.2025 06:45;05.11.2025 07:00;15.736,75;15.746,03;9,28;8.690,08
05.11.2025 07:00;05.11.2025 07:15;15.919,00;15.923,93;4,93;9.065,08
05.11.2025 07:15;05.11.2025 07:30;16.097,25;16.098,80;1,55;9.226,68
05.11.2025 07:30;05.11.2025 07:45;16.213,00;16.214,25;1,25;9.216,07
05.11.2025 07:45;05.11.2025 08:00;16.386,75;16.388,34;1,59;9.029,00
05.11.2025 08:00;05.11.2025 08:15;16.759,50;16.761,70;2,20;9.001,05
05.11.2025 08:15;05.11.2025 08:30;16.978,00;16.981,58;3,58;8.733,53
05.11.2025 08:30;05.11.2025 08:45;17.143,00;17.147,56;4,56;8.435,51
05.11.2025 08:45;05.11.2025 09:00;17.164,75;17.169,34;4,59;7.908,29
05.11.2025 09:00;05.11.2025 09:15;17.032,50;17.049,23;16,73;7.371,88
05.11.2025 09:15;05.11.2025 09:30;16.987,25;17.047,83;60,58;7.029,47
05.11.2025 09:30;05.11.2025 09:45;17.049,50;17.198,34;148,84;6.786,16
05.11.2025 09:45;05.11.2025 10:00;17.177,75;17.538,94;361,19;6.685,62
05.11.2025 10:00;05.11.2025 10:15;17.023,25;17.418,76;395,51;6.359,76
05.11.2025 10:15;05.11.2025 10:30;16.910,25;17.242,00;331,75;6.111,71
05.11.2025 10:30;05.11.2025 10:45;16.928,75;17.326,27;397,52;6.011,27
05.11.2025 10:45;05.11.2025 11:00;16.986,25;17.398,64;412,39;6.010,57
05.11.2025 11:00;05.11.2025 11:15;16.919,75;17.489,10;569,35;5.866,38
05.11.2025 11:15;05.11.2025 11:30;16.956,00;17.561,08;605,08;5.872,52
05.11.2025 11:30;05.11.2025 11:45;16.877,00;17.436,80;559,80;5.823,00
05.11.2025 11:45;05.11.2025 12:00;16.836,00;17.352,93;516,93;5.952,19
05.11.2025 12:00;05.11.2025 12:15;16.784,75;17.354,94;570,19;6.053,79
05.11.2025 12:15;05.11.2025 12:30;16.704,75;17.404,05;699,30;6.165,73
05.11.2025 12:30;05.11.2025 12:45;16.616,50;17.276,19;659,69;6.313,82
05.11.2025 12:45;05.11.2025 13:00;16.459,25;17.113,10;653,85;6.546,46
05.11.2025 13:00;05.11.2025 13:15;16.284,50;16.915,76;631,26;6.729,93
05.11.2025 13:15;05.11.2025 13:30;16.177,75;16.769,32;591,57;7.060,97
05.11.2025 13:30;05.11.2025 13:45;15.940,25;16.409,70;469,45;7.311,05
05.11.2025 13:45;05.11.2025 14:00;15.782,25;16.089,75;307,50;7.651,41
05.11.2025 14:00;05.11.2025 14:15;15.653,50;15.909,42;255,92;8.012,83
05.11.2025 14:15;05.11.2025 14:30;15.555,50;15.717,01;161,51;8.413,20
05.11.2025 14:30;05.11.2025 14:45;15.475,00;15.640,23;165,23;8.880,33
05.11.2025 14:45;05.11.2025 15:00;15.614,50;15.686,88;72,38;9.612,21
05.11.2025 15:00;05.11.2025 15:15;15.692,00;15.762,69;70,69;10.250,64
05.11.2025 15:15;05.11.2025 15:30;15.685,50;15.730,16;44,66;10.813,74
05.11.2025 15:30;05.11.2025 15:45;15.574,75;15.576,03;1,28;11.311,09
05.11.2025 15:45;05.11.2025 16:00;15.643,25;15.644,52;1,27;11.855,61
05.11.2025 16:00;05.11.2025 16:15;15.643,00;15.645,83;2,83;12.207,80
05.11.2025 16:15;05.11.2025 16:30;15.716,50;15.718,77;2,27;12.439,11
05.11.2025 16:30;05.11.2025 16:45;15.741,50;15.743,65;2,15;12.481,40
05.11.2025 16:45;05.11.2025 17:00;15.873,75;15.875,99;2,24;12.474,70
05.11.2025 17:00;05.11.2025 17:15;16.169,25;16.204,25;35,00;12.553,03
05.11.2025 17:15;05.11.2025 17:30;16.454,50;16.496,28;41,78;12.566,92
05.11.2025 17:30;05.11.2025 17:45;16.640,25;16.682,00;41,75;12.466,81
05.11.2025 17:45;05.11.2025 18:00;16.580,25;16.621,94;41,69;12.187,81
05.11.2025 18:00;05.11.2025 18:15;16.606,50;16.648,26;41,76;12.058,89
05.11.2025 18:15;05.11.2025 18:30;16.547,50;16.605,18;57,68;11.875,44
05.11.2025 18:30;05.11.2025 18:45;16.560,50;16.657,75;97,25;11.732,68
05.11.2025 18:45;05.11.2025 19:00;16.501,50;16.601,00;99,50;11.551,94
05.11.2025 19:00;05.11.2025 19:15;16.443,25;16.522,15;78,90;11.404,89
05.11.2025 19:15;05.11.2025 19:30;16.332,00;16.406,34;74,34;11.210,62
05.11.2025 19:30;05.11.2025 19:45;16.297,50;16.305,59;8,09;11.144,06
05.11.2025 19:45;05.11.2025 20:00;16.121,00;16.130,50;9,50;10.957,82
05.11.2025 20:00;05.11.2025 20:15;15.850,00;15.860,39;10,39;10.751,45
05.11.2025 20:15;05.11.2025 20:30;15.604,00;15.608,71;4,71;10.593,13
05.11.2025 20:30;05.11.2025 20:45;15.382,00;15.390,77;8,77;10.429,89
05.11.2025 20:45;05.11.2025 21:00;15.110,00;15.139,70;29,70;10.188,44
05.11.2025 21:00;05.11.2025 21:15;14.880,75;14.885,57;4,82;9.948,87
05.11.2025 21:15;05.11.2025 21:30;14.689,00;14.694,22;5,22;9.756,94
05.11.2025 21:30;05.11.2025 21:45;14.447,00;14.459,78;12,78;9.500,24
05.11.2025 21:45;05.11.2025 22:00;14.147,75;14.217,16;69,41;9.197,21
05.11.2025 22:00;05.11.2025 22:15;13.763,25;13.822,71;59,46;8.913,64
05.11.2025 22:15;05.11.2025 22:30;13.566,75;13.625,76;59,01;8.794,87
05.11.2025 22:30;05.11.2025 22:45;13.460,25;13.526,14;65,89;8.781,64
05.11.2025 22:45;05.11.2025 23:00;13.187,00;13.304,90;117,90;8.623,57
05.11.2025 23:00;05.11.2025 23:15;12.858,00;13.111,37;253,37;8.334,26
05.11.2025 23:15;05.11.2025 23:30;12.661,75;12.945,55;283,80;8.171,77
05.11.2025 23:30;05.11.2025 23:45;12.537,00;12.848,29;311,29;8.088,68
05.11.2025 23:45;06.11.2025 00:00;12.466,00;12.817,42;351,42;8.016,18
06.11.2025 00:00;06.11.2025 00:15;12.320,25;12.701,19;380,94;7.851,39
06.11.2025 00:15;06.11.2025 00:30;12.173,50;12.670,02;496,52;7.702,20
06.11.2025 00:30;06.11.2025 00:45;12.035,00;12.612,78;577,78;7.640,91
06.11.2025 00:45;06.11.2025 01:00;11.898,75;12.681,13;782,38;7.587,32
06.11.2025 01:00;06.11.2025 01:15;11.755,50;12.592,55;837,05;7.549,49
06.11.2025 01:15;06.11.2025 01:30;11.665,50;12.439,84;774,34;7.519,74
06.11.2025 01:30;06.11.2025 01:45;11.557,00;12.293,09;736,09;7.451,76
06.11.2025 01:45;06.11.2025 02:00;11.593,50;12.365,70;772,20;7.469,98
06.11.2025 02:00;06.11.2025 02:15;11.468,25;12.197,69;729,44;7.377,59
06.11.2025 02:15;06.11.2025 02:30;11.460,00;12.106,18;646,18;7.415,98
06.11.2025 02:30;06.11.2025 02:45;11.464,25;12.055,94;591,69;7.457,53
06.11.2025 02:45;06.11.2025 03:00;11.461,25;12.131,54;670,29;7.485,13
06.11.2025 03:00;06.11.2025 03:15;11.520,00;12.245,30;725,30;7.598,78
06.11.2025 03:15;06.11.2025 03:30;11.511,25;12.186,23;674,98;7.655,17
06.11.2025 03:30;06.11.2025 03:45;11.572,25;12.208,67;636,42;7.747,03
06.11.2025 03:45;06.11.2025 04:00;11.668,00;12.268,14;600,14;7.880,51
06.11.2025 04:00;06.11.2025 04:15;11.771,25;12.376,12;604,87;8.045,31
06.11.2025 04:15;06.11.2025 04:30;11.830,75;12.376,78;546,03;8.166,31
06.11.2025 04:30;06.11.2025 04:45;11.943,75;12.383,72;439,97;8.349,86
06.11.2025 04:45;06.11.2025 05:00;12.067,25;12.515,31;448,06;8.568,07
06.11.2025 05:00;06.11.2025 05:15;12.407,50;12.721,35;313,85;8.994,22
06.11.2025 05:15;06.11.2025 05:30;12.615,00;12.853,95;238,95;9.267,64
06.11.2025 05:30;06.11.2025 05:45;12.972,00;13.059,25;87,25;9.675,72
06.11.2025 05:45;06.11.2025 06:00;13.402,25;13.420,23;17,98;10.119,87
06.11.2025 06:00;06.11.2025 06:15;14.258,25;14.421,94;163,69;10.951,63
06.11.2025 06:15;06.11.2025 06:30;14.701,25;14.732,26;31,01;11.416,61
06.11.2025 06:30;06.11.2025 06:45;15.142,50;15.145,77;3,27;11.863,81
06.11.2025 06:45;06.11.2025 07:00;15.479,50;15.482,14;2,64;12.175,82
06.11.2025 07:00;06.11.2025 07:15;15.797,00;15.799,27;2,27;12.498,95
06.11.2025 07:15;06.11.2025 07:30;16.105,25;16.106,71;1,46;12.758,89
06.11.2025 07:30;06.11.2025 07:45;16.185,25;16.188,05;2,80;12.709,43
06.11.2025 07:45;06.11.2025 08:00;16.364,50;16.367,59;3,09;12.536,53
06.11.2025 08:00;06.11.2025 08:15;16.591,00;16.593,88;2,88;12.460,38
06.11.2025 08:15;06.11.2025 08:30;16.902,00;16.904,90;2,90;12.385,85
06.11.2025 08:30;06.11.2025 08:45;17.021,25;17.027,02;5,77;12.091,94
06.11.2025 08:45;06.11.2025 09:00;17.082,75;17.146,12;63,37;11.709,53
06.11.2025 09:00;06.11.2025 09:15;16.897,50;16.905,82;8,32;11.093,38
06.11.2025 09:15;06.11.2025 09:30;17.049,00;17.099,96;50,96;10.864,05
06.11.2025 09:30;06.11.2025 09:45;17.162,25;17.295,36;133,11;10.698,19
06.11.2025 09:45;06.11.2025 10:00;17.113,75;17.307,74;193,99;10.388,55
06.11.2025 10:00;06.11.2025 10:15;17.111,25;17.209,37;98,12;10.199,92
06.11.2025 10:15;06.11.2025 10:30;17.081,00;17.189,38;108,38;9.975,61
06.11.2025 10:30;06.11.2025 10:45;17.139,75;17.287,17;147,42;9.852,87
06.11.2025 10:45;06.11.2025 11:00;17.181,25;17.350,03;168,78;9.725,80
06.11.2025 11:00;06.11.2025 11:15;17.116,50;17.248,73;132,23;9.489,48
06.11.2025 11:15;06.11.2025 11:30;17.007,75;17.157,10;149,35;9.260,19
06.11.2025 11:30;06.11.2025 11:45;17.005,50;17.190,06;184,56;9.202,03
06.11.2025 11:45;06.11.2025 12:00;16.977,50;17.146,12;168,62;9.169,86
06.11.2025 12:00;06.11.2025 12:15;16.903,50;17.141,62;238,12;9.133,64
06.11.2025 12:15;06.11.2025 12:30;16.882,25;17.106,28;224,03;9.198,46
06.11.2025 12:30;06.11.2025 12:45;16.760,50;16.976,54;216,04;9.182,53
06.11.2025 12:45;06.11.2025 13:00;16.705,00;16.840,95;135,95;9.295,55
06.11.2025 13:00;06.11.2025 13:15;16.617,00;16.784,35;167,35;9.420,19
06.11.2025 13:15;06.11.2025 13:30;16.548,00;16.697,63;149,63;9.609,21
06.11.2025 13:30;06.11.2025 13:45;16.261,25;16.381,69;120,44;9.620,29
06.11.2025 13:45;06.11.2025 14:00;16.140,00;16.255,16;115,16;9.851,24
06.11.2025 14:00;06.11.2025 14:15;16.145,50;16.291,08;145,58;10.251,92
06.11.2025 14:15;06.11.2025 14:30;16.063,75;16.097,73;33,98;10.633,62
06.11.2025 14:30;06.11.2025 14:45;15.972,50;15.998,75;26,25;11.056,91
06.11.2025 14:45;06.11.2025 15:00;15.853,25;15.888,98;35,73;11.517,80
06.11.2025 15:00;06.11.2025 15:15;15.901,00;15.951,12;50,12;12.116,81
06.11.2025 15:15;06.11.2025 15:30;15.848,00;15.870,02;22,02;12.610,32
06.11.2025 15:30;06.11.2025 15:45;15.813,50;15.814,95;1,45;13.087,96
06.11.2025 15:45;06.11.2025 16:00;15.834,50;15.838,91;4,41;13.499,90
06.11.2025 16:00;06.11.2025 16:15;15.864,75;15.884,40;19,65;13.770,46
06.11.2025 16:15;06.11.2025 16:30;15.876,00;15.878,19;2,19;13.810,74
06.11.2025 16:30;06.11.2025 16:45;15.922,25;15.923,66;1,41;13.726,24
06.11.2025 16:45;06.11.2025 17:00;16.185,50;16.186,53;1,03;13.755,46
06.11.2025 17:00;06.11.2025 17:15;16.530,50;16.531,09;0,59;13.834,00
06.11.2025 17:15;06.11.2025 17:30;16.730,00;16.730,64;0,64;13.827,83
06.11.2025 17:30;06.11.2025 17:45;16.884,75;16.885,94;1,19;13.783,54
06.11.2025 17:45;06.11.2025 18:00;16.935,75;16.937,22;1,47;13.645,97
06.11.2025 18:00;06.11.2025 18:15;16.846,25;16.847,99;1,74;13.348,68
06.11.2025 18:15;06.11.2025 18:30;16.715,75;16.717,48;1,73;13.074,68
06.11.2025 18:30;06.11.2025 18:45;16.790,00;16.792,86;2,86;13.068,10
06.11.2025 18:45;06.11.2025 19:00;16.693,75;16.696,75;3,00;12.869,87
06.11.2025 19:00;06.11.2025 19:15;16.563,50;16.566,49;2,99;12.632,25
06.11.2025 19:15;06.11.2025 19:30;16.492,25;16.495,71;3,46;12.474,99
06.11.2025 19:30;06.11.2025 19:45;16.404,00;16.422,46;18,46;12.339,18
06.11.2025 19:45;06.11.2025 20:00;16.284,00;16.314,93;30,93;12.158,87
06.11.2025 20:00;06.11.2025 20:15;16.026,00;16.050,39;24,39;11.901,49
06.11.2025 20:15;06.11.2025 20:30;15.749,00;15.755,10;6,10;11.681,86
06.11.2025 20:30;06.11.2025 20:45;15.580,75;15.589,29;8,54;11.538,38
06.11.2025 20:45;06.11.2025 21:00;15.295,75;15.347,60;51,85;11.298,22
06.11.2025 21:00;06.11.2025 21:15;15.006,75;15.014,57;7,82;11.064,37
06.11.2025 21:15;06.11.2025 21:30;14.830,75;14.853,94;23,19;10.958,24
06.11.2025 21:30;06.11.2025 21:45;14.577,25;14.732,97;155,72;10.763,43
06.11.2025 21:45;06.11.2025 22:00;14.455,75;14.810,19;354,44;10.732,46
06.11.2025 22:00;06.11.2025 22:15;14.260,50;14.477,80;217,30;10.663,30
06.11.2025 22:15;06.11.2025 22:30;14.038,00;14.338,08;300,08;10.503,44
06.11.2025 22:30;06.11.2025 22:45;13.746,00;14.204,17;458,17;10.284,17
06.11.2025 22:45;06.11.2025 23:00;13.597,25;14.139,26;542,01;10.193,16
06.11.2025 23:00;06.11.2025 23:15;13.131,50;13.706,17;574,67;9.821,28
06.11.2025 23:15;06.11.2025 23:30;12.855,50;13.513,06;657,56;9.624,25
06.11.2025 23:30;06.11.2025 23:45;12.733,75;13.512,06;778,31;9.572,70
06.11.2025 23:45;07.11.2025 00:00;12.622,75;13.369,64;746,89;9.520,77
07.11.2025 00:00;07.11.2025 00:15;12.405,75;12.936,24;530,49;9.379,23
07.11.2025 00:15;07.11.2025 00:30;12.187,50;12.614,31;426,81;9.255,26
07.11.2025 00:30;07.11.2025 00:45;12.054,75;12.754,10;699,35;9.193,29
07.11.2025 00:45;07.11.2025 01:00;11.958,75;12.774,17;815,42;9.160,06
07.11.2025 01:00;07.11.2025 01:15;11.893,50;12.700,13;806,63;9.140,02
07.11.2025 01:15;07.11.2025 01:30;11.689,50;12.554,97;865,47;8.966,27
07.11.2025 01:30;07.11.2025 01:45;11.698,50;12.583,57;885,07;8.986,38
07.11.2025 01:45;07.11.2025 02:00;11.678,50;12.614,86;936,36;8.988,29
07.11.2025 02:00;07.11.2025 02:15;11.641,00;12.584,74;943,74;8.942,36
07.11.2025 02:15;07.11.2025 02:30;11.628,00;12.629,62;1.001,62;8.952,48
07.11.2025 02:30;07.11.2025 02:45;11.635,50;12.617,32;981,82;8.983,81
07.11.2025 02:45;07.11.2025 03:00;11.699,75;12.673,43;973,68;9.069,72
07.11.2025 03:00;07.11.2025 03:15;11.754,50;12.762,06;1.007,56;9.147,27
07.11.2025 03:15;07.11.2025 03:30;11.761,00;12.699,93;938,93;9.181,84
07.11.2025 03:30;07.11.2025 03:45;11.788,75;12.735,96;947,21;9.259,66
07.11.2025 03:45;07.11.2025 04:00;11.901,00;12.802,06;901,06;9.475,72
07.11.2025 04:00;07.11.2025 04:15;11.979,00;12.907,21;928,21;9.638,81
07.11.2025 04:15;07.11.2025 04:30;12.066,50;12.968,46;901,96;9.767,03
07.11.2025 04:30;07.11.2025 04:45;12.185,75;13.052,65;866,90;9.909,01
07.11.2025 04:45;07.11.2025 05:00;12.335,00;13.095,87;760,87;10.072,34
07.11.2025 05:00;07.11.2025 05:15;12.684,50;13.419,25;734,75;10.450,22
07.11.2025 05:15;07.11.2025 05:30;12.830,00;13.405,20;575,20;10.622,09
07.11.2025 05:30;07.11.2025 05:45;13.160,25;13.426,31;266,06;10.947,83
07.11.2025 05:45;07.11.2025 06:00;13.627,75;13.846,35;218,60;11.438,50
07.11.2025 06:00;07.11.2025 06:15;14.294,75;14.515,41;220,66;12.146,23
07.11.2025 06:15;07.11.2025 06:30;14.802,50;14.809,84;7,34;12.676,24
07.11.2025 06:30;07.11.2025 06:45;15.176,00;15.178,42;2,42;13.058,47
07.11.2025 06:45;07.11.2025 07:00;15.567,75;15.573,21;5,46;13.463,80
07.11.2025 07:00;07.11.2025 07:15;15.928,75;15.930,39;1,64;13.816,58
07.11.2025 07:15;07.11.2025 07:30;16.148,75;16.150,38;1,63;14.026,76
07.11.2025 07:30;07.11.2025 07:45;16.395,50;16.397,12;1,62;14.215,80
07.11.2025 07:45;07.11.2025 08:00;16.625,25;16.626,58;1,33;14.326,97
07.11.2025 08:00;07.11.2025 08:15;16.811,25;16.812,62;1,37;14.356,29
07.11.2025 08:15;07.11.2025 08:30;16.994,75;16.996,02;1,27;14.333,29
07.11.2025 08:30;07.11.2025 08:45;17.135,75;17.137,35;1,60;14.258,03
07.11.2025 08:45;07.11.2025 09:00;17.184,25;17.186,00;1,75;14.028,15
07.11.2025 09:00;07.11.2025 09:15;17.064,00;17.065,82;1,82;13.644,38
07.11.2025 09:15;07.11.2025 09:30;17.162,50;17.164,56;2,06;13.493,71
07.11.2025 09:30;07.11.2025 09:45;17.148,50;17.150,82;2,32;13.255,24
07.11.2025 09:45;07.11.2025 10:00;17.211,75;17.215,59;3,84;13.103,43
07.11.2025 10:00;07.11.2025 10:15;17.275,50;17.279,23;3,73;12.982,83
07.11.2025 10:15;07.11.2025 10:30;17.310,00;17.317,17;7,17;12.852,90
07.11.2025 10:30;07.11.2025 10:45;17.368,25;17.524,91;156,66;12.744,46
07.11.2025 10:45;07.11.2025 11:00;17.341,25;17.482,94;141,69;12.592,80
07.11.2025 11:00;07.11.2025 11:15;17.302,00;17.394,99;92,99;12.438,55
07.11.2025 11:15;07.11.2025 11:30;17.225,00;17.332,73;107,73;12.279,90
07.11.2025 11:30;07.11.2025 11:45;17.212,50;17.316,07;103,57;12.174,75
07.11.2025 11:45;07.11.2025 12:00;17.131,00;17.242,82;111,82;12.094,65
07.11.2025 12:00;07.11.2025 12:15;17.081,00;17.244,05;163,05;11.996,63
07.11.2025 12:15;07.11.2025 12:30;16.982,00;17.152,77;170,77;11.947,68
07.11.2025 12:30;07.11.2025 12:45;16.919,25;17.096,44;177,19;11.994,07
07.11.2025 12:45;07.11.2025 13:00;16.894,50;17.058,63;164,13;12.101,98
07.11.2025 13:00;07.11.2025 13:15;16.810,25;16.987,40;177,15;12.186,81
