Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
04.11.2024 06:00;04.11.2024 06:15;12.937,75;13.135,00;197,25;12.069,75
04.11.2024 06:15;04.11.2024 06:30;13.468,75;13.480,25;11,50;12.605,75
04.11.2024 06:30;04.11.2024 06:45;13.924,00;13.926,50;2,50;13.051,25
04.11.2024 06:45;04.11.2024 07:00;14.370,75;14.371,75;1,00;13.489,75
04.11.2024 07:00;04.11.2024 07:15;14.828,25;14.829,25;1,00;13.951,50
04.11.2024 07:15;04.11.2024 07:30;15.000,25;15.001,25;1,00;14.101,00
04.11.2024 07:30;04.11.2024 07:45;15.169,25;15.170,25;1,00;14.211,75
04.11.2024 07:45;04.11.2024 08:00;15.335,75;15.336,75;1,00;14.264,50
04.11.2024 08:00;04.11.2024 08:15;15.570,00;15.571,00;1,00;14.350,00
04.11.2024 08:15;04.11.2024 08:30;15.717,50;15.718,75;1,25;14.311,25
04.11.2024 08:30;04.11.2024 08:45;15.843,50;15.845,50;2,00;14.223,25
04.11.2024 08:45;04.11.2024 09:00;15.911,75;15.913,00;1,25;14.060,25
04.11.2024 09:00;04.11.2024 09:15;15.855,25;15.856,75;1,50;13.764,50
04.11.2024 09:15;04.11.2024 09:30;15.894,00;15.910,25;16,25;13.572,25
04.11.2024 09:30;04.11.2024 09:45;16.029,25;16.066,75;37,50;13.488,50
04.11.2024 09:45;04.11.2024 10:00;16.094,25;16.234,75;140,50;13.341,25
04.11.2024 10:00;04.11.2024 10:15;15.932,00;15.944,25;12,25;12.945,00
04.11.2024 10:15;04.11.2024 10:30;15.999,00;16.044,00;45,00;12.780,25
04.11.2024 10:30;04.11.2024 10:45;16.031,25;16.154,50;123,25;12.576,50
04.11.2024 10:45;04.11.2024 11:00;16.073,25;16.233,50;160,25;12.390,00
04.11.2024 11:00;04.11.2024 11:15;16.026,00;16.296,00;270,00;12.121,75
04.11.2024 11:15;04.11.2024 11:30;15.924,25;16.186,00;261,75;11.835,25
04.11.2024 11:30;04.11.2024 11:45;15.954,00;16.354,75;400,75;11.711,75
04.11.2024 11:45;04.11.2024 12:00;16.066,50;16.490,50;424,00;11.701,25
04.11.2024 12:00;04.11.2024 12:15;15.884,75;16.491,75;607,00;11.430,00
04.11.2024 12:15;04.11.2024 12:30;15.858,75;16.497,75;639,00;11.341,75
04.11.2024 12:30;04.11.2024 12:45;15.823,25;16.467,25;644,00;11.301,25
04.11.2024 12:45;04.11.2024 13:00;15.800,75;16.500,50;699,75;11.291,25
04.11.2024 13:00;04.11.2024 13:15;15.844,00;16.542,00;698,00;11.349,25
04.11.2024 13:15;04.11.2024 13:30;15.726,25;16.357,25;631,00;11.314,75
04.11.2024 13:30;04.11.2024 13:45;15.489,50;16.065,75;576,25;11.226,50
04.11.2024 13:45;04.11.2024 14:00;15.322,00;15.752,75;430,75;11.249,75
04.11.2024 14:00;04.11.2024 14:15;15.169,25;15.567,25;398,00;11.334,25
04.11.2024 14:15;04.11.2024 14:30;15.122,50;15.325,50;203,00;11.554,75
04.11.2024 14:30;04.11.2024 14:45;15.093,75;15.243,75;150,00;11.842,75
04.11.2024 14:45;04.11.2024 15:00;15.021,75;15.159,75;138,00;12.130,00
04.11.2024 15:00;04.11.2024 15:15;15.132,75;15.355,50;222,75;12.634,50
04.11.2024 15:15;04.11.2024 15:30;15.084,25;15.293,50;209,25;12.966,25
04.11.2024 15:30;04.11.2024 15:45;15.089,50;15.247,25;157,75;13.349,00
04.11.2024 15:45;04.11.2024 16:00;15.173,25;15.330,00;156,75;13.774,00
04.11.2024 16:00;04.11.2024 16:15;15.235,75;15.237,00;1,25;14.095,25
04.11.2024 16:15;04.11.2024 16:30;15.255,00;15.256,00;1,00;14.269,00
04.11.2024 16:30;04.11.2024 16:45;15.359,00;15.360,00;1,00;14.412,00
04.11.2024 16:45;04.11.2024 17:00;15.478,75;15.479,75;1,00;14.483,75
04.11.2024 17:00;04.11.2024 17:15;15.745,25;15.746,25;1,00;14.663,50
04.11.2024 17:15;04.11.2024 17:30;16.013,25;16.014,25;1,00;14.804,75
04.11.2024 17:30;04.11.2024 17:45;16.193,75;16.195,00;1,25;14.865,50
04.11.2024 17:45;04.11.2024 18:00;16.228,50;16.229,75;1,25;14.804,00
04.11.2024 18:00;04.11.2024 18:15;16.073,00;16.074,25;1,25;14.544,50
04.11.2024 18:15;04.11.2024 18:30;15.942,00;15.943,25;1,25;14.323,75
04.11.2024 18:30;04.11.2024 18:45;15.903,00;15.904,50;1,50;14.203,75
04.11.2024 18:45;04.11.2024 19:00;15.881,25;15.882,25;1,00;14.092,25
04.11.2024 19:00;04.11.2024 19:15;15.802,00;15.802,75;0,75;13.913,25
04.11.2024 19:15;04.11.2024 19:30;15.653,00;15.653,75;0,75;13.690,50
04.11.2024 19:30;04.11.2024 19:45;15.534,25;15.535,00;0,75;13.511,75
04.11.2024 19:45;04.11.2024 20:00;15.324,50;15.325,25;0,75;13.254,00
04.11.2024 20:00;04.11.2024 20:15;15.094,75;15.095,50;0,75;12.972,00
04.11.2024 20:15;04.11.2024 20:30;14.876,25;14.879,00;2,75;12.715,75
04.11.2024 20:30;04.11.2024 20:45;14.562,25;14.566,50;4,25;12.351,00
04.11.2024 20:45;04.11.2024 21:00;14.378,50;14.383,00;4,50;12.131,25
04.11.2024 21:00;04.11.2024 21:15;14.158,75;14.162,25;3,50;11.875,50
04.11.2024 21:15;04.11.2024 21:30;14.078,25;14.089,75;11,50;11.781,00
04.11.2024 21:30;04.11.2024 21:45;13.892,75;14.041,00;148,25;11.604,50
04.11.2024 21:45;04.11.2024 22:00;13.640,25;13.858,25;218,00;11.325,25
04.11.2024 22:00;04.11.2024 22:15;13.380,25;13.413,75;33,50;11.074,50
04.11.2024 22:15;04.11.2024 22:30;13.111,75;13.150,25;38,50;10.775,50
04.11.2024 22:30;04.11.2024 22:45;12.873,00;12.959,75;86,75;10.509,50
04.11.2024 22:45;04.11.2024 23:00;12.737,00;12.965,75;228,75;10.335,25
04.11.2024 23:00;04.11.2024 23:15;12.473,25;12.604,50;131,25;10.040,25
04.11.2024 23:15;04.11.2024 23:30;12.230,75;12.399,75;169,00;9.782,50
04.11.2024 23:30;04.11.2024 23:45;12.024,75;12.237,00;212,25;9.570,25
04.11.2024 23:45;05.11.2024 00:00;11.797,00;12.093,75;296,75;9.344,00
05.11.2024 00:00;05.11.2024 00:15;11.630,25;12.400,25;770,00;9.201,25
05.11.2024 00:15;05.11.2024 00:30;11.610,00;12.318,50;708,50;9.193,00
05.11.2024 00:30;05.11.2024 00:45;11.521,00;12.312,50;791,50;9.114,00
05.11.2024 00:45;05.11.2024 01:00;11.466,50;12.291,75;825,25;9.083,00
05.11.2024 01:00;05.11.2024 01:15;11.320,50;12.281,00;960,50;8.960,50
05.11.2024 01:15;05.11.2024 01:30;11.160,50;12.185,75;1.025,25;8.815,75
05.11.2024 01:30;05.11.2024 01:45;11.176,75;12.307,25;1.130,50;8.835,25
05.11.2024 01:45;05.11.2024 02:00;11.151,25;12.294,75;1.143,50;8.837,50
05.11.2024 02:00;05.11.2024 02:15;11.021,75;12.141,50;1.119,75;8.731,00
05.11.2024 02:15;05.11.2024 02:30;10.988,75;12.035,75;1.047,00;8.728,50
05.11.2024 02:30;05.11.2024 02:45;11.017,00;12.116,00;1.099,00;8.754,75
05.11.2024 02:45;05.11.2024 03:00;11.059,75;12.142,75;1.083,00;8.824,50
05.11.2024 03:00;05.11.2024 03:15;11.125,50;12.246,25;1.120,75;8.909,25
05.11.2024 03:15;05.11.2024 03:30;11.151,75;12.272,50;1.120,75;8.958,75
05.11.2024 03:30;05.11.2024 03:45;11.208,25;12.237,50;1.029,25;9.064,00
05.11.2024 03:45;05.11.2024 04:00;11.241,50;12.253,50;1.012,00;9.137,25
05.11.2024 04:00;05.11.2024 04:15;11.444,25;12.411,25;967,00;9.372,00
05.11.2024 04:15;05.11.2024 04:30;11.513,75;12.508,75;995,00;9.487,00
05.11.2024 04:30;05.11.2024 04:45;11.597,50;12.477,50;880,00;9.636,75
05.11.2024 04:45;05.11.2024 05:00;11.719,00;12.474,50;755,50;9.788,75
05.11.2024 05:00;05.11.2024 05:15;11.993,25;12.671,25;678,00;10.087,00
05.11.2024 05:15;05.11.2024 05:30;12.140,00;12.698,25;558,25;10.282,00
05.11.2024 05:30;05.11.2024 05:45;12.386,75;12.671,50;284,75;10.582,75
05.11.2024 05:45;05.11.2024 06:00;12.754,75;12.913,00;158,25;10.996,75
05.11.2024 06:00;05.11.2024 06:15;13.419,50;13.687,50;268,00;11.684,00
05.11.2024 06:15;05.11.2024 06:30;14.002,75;14.024,75;22,00;12.299,75
05.11.2024 06:30;05.11.2024 06:45;14.386,75;14.398,75;12,00;12.718,25
05.11.2024 06:45;05.11.2024 07:00;14.762,25;14.764,75;2,50;13.117,25
05.11.2024 07:00;05.11.2024 07:15;15.126,00;15.127,25;1,25;13.489,75
05.11.2024 07:15;05.11.2024 07:30;15.336,25;15.337,50;1,25;13.678,50
05.11.2024 07:30;05.11.2024 07:45;15.522,25;15.523,50;1,25;13.792,50
05.11.2024 07:45;05.11.2024 08:00;15.707,50;15.708,50;1,00;13.839,75
05.11.2024 08:00;05.11.2024 08:15;16.011,25;16.012,50;1,25;14.003,00
05.11.2024 08:15;05.11.2024 08:30;16.188,00;16.189,75;1,75;14.034,75
05.11.2024 08:30;05.11.2024 08:45;16.299,00;16.301,50;2,50;13.948,50
05.11.2024 08:45;05.11.2024 09:00;16.295,00;16.298,50;3,50;13.757,50
05.11.2024 09:00;05.11.2024 09:15;16.123,50;16.125,50;2,00;13.372,50
05.11.2024 09:15;05.11.2024 09:30;16.197,00;16.199,50;2,50;13.231,75
05.11.2024 09:30;05.11.2024 09:45;16.262,50;16.267,50;5,00;13.130,75
05.11.2024 09:45;05.11.2024 10:00;16.361,00;16.479,75;118,75;13.061,75
05.11.2024 10:00;05.11.2024 10:15;16.306,25;16.328,75;22,50;12.825,50
05.11.2024 10:15;05.11.2024 10:30;16.409,50;16.481,50;72,00;12.747,75
05.11.2024 10:30;05.11.2024 10:45;16.345,00;16.498,75;153,75;12.526,75
05.11.2024 10:45;05.11.2024 11:00;16.547,00;16.747,00;200,00;12.582,00
05.11.2024 11:00;05.11.2024 11:15;16.579,00;16.774,50;195,50;12.480,75
05.11.2024 11:15;05.11.2024 11:30;16.548,50;16.750,25;201,75;12.372,25
05.11.2024 11:30;05.11.2024 11:45;16.636,50;16.838,50;202,00;12.415,00
05.11.2024 11:45;05.11.2024 12:00;16.634,00;16.921,50;287,50;12.391,50
05.11.2024 12:00;05.11.2024 12:15;16.566,25;17.061,25;495,00;12.322,00
05.11.2024 12:15;05.11.2024 12:30;16.541,50;17.037,25;495,75;12.346,25
05.11.2024 12:30;05.11.2024 12:45;16.516,25;17.010,00;493,75;12.372,75
05.11.2024 12:45;05.11.2024 13:00;16.364,50;16.878,25;513,75;12.343,25
05.11.2024 13:00;05.11.2024 13:15;16.369,25;16.816,25;447,00;12.475,25
05.11.2024 13:15;05.11.2024 13:30;16.221,75;16.600,25;378,50;12.491,50
05.11.2024 13:30;05.11.2024 13:45;15.999,50;16.337,25;337,75;12.482,00
05.11.2024 13:45;05.11.2024 14:00;15.852,00;16.226,00;374,00;12.552,25
05.11.2024 14:00;05.11.2024 14:15;15.933,00;16.320,25;387,25;12.893,50
05.11.2024 14:15;05.11.2024 14:30;15.782,50;16.064,25;281,75;13.004,75
05.11.2024 14:30;05.11.2024 14:45;15.604,00;15.869,25;265,25;13.129,75
05.11.2024 14:45;05.11.2024 15:00;15.550,25;15.738,75;188,50;13.390,50
05.11.2024 15:00;05.11.2024 15:15;15.662,50;15.791,75;129,25;13.799,25
05.11.2024 15:15;05.11.2024 15:30;15.517,75;15.612,00;94,25;13.933,00
05.11.2024 15:30;05.11.2024 15:45;15.489,00;15.563,25;74,25;14.173,50
05.11.2024 15:45;05.11.2024 16:00;15.412,00;15.416,75;4,75;14.333,25
05.11.2024 16:00;05.11.2024 16:15;15.504,00;15.505,50;1,50;14.647,50
05.11.2024 16:15;05.11.2024 16:30;15.448,50;15.450,50;2,00;14.746,50
05.11.2024 16:30;05.11.2024 16:45;15.531,00;15.532,00;1,00;14.907,25
05.11.2024 16:45;05.11.2024 17:00;15.718,25;15.719,00;0,75;15.104,25
05.11.2024 17:00;05.11.2024 17:15;16.073,00;16.073,75;0,75;15.452,75
05.11.2024 17:15;05.11.2024 17:30;16.277,75;16.278,75;1,00;15.655,25
05.11.2024 17:30;05.11.2024 17:45;16.394,25;16.395,25;1,00;15.755,75
05.11.2024 17:45;05.11.2024 18:00;16.406,50;16.407,50;1,00;15.767,25
05.11.2024 18:00;05.11.2024 18:15;16.331,75;16.332,75;1,00;15.704,00
05.11.2024 18:15;05.11.2024 18:30;16.260,75;16.261,75;1,00;15.644,75
05.11.2024 18:30;05.11.2024 18:45;16.255,00;16.256,00;1,00;15.646,75
05.11.2024 18:45;05.11.2024 19:00;16.211,00;16.212,00;1,00;15.619,75
05.11.2024 19:00;05.11.2024 19:15;15.978,00;15.978,75;0,75;15.395,75
05.11.2024 19:15;05.11.2024 19:30;15.849,00;15.850,75;1,75;15.280,50
05.11.2024 19:30;05.11.2024 19:45;15.747,25;15.758,00;10,75;15.196,25
05.11.2024 19:45;05.11.2024 20:00;15.603,50;15.614,50;11,00;15.052,00
05.11.2024 20:00;05.11.2024 20:15;15.243,25;15.247,25;4,00;14.705,25
05.11.2024 20:15;05.11.2024 20:30;15.073,00;15.073,75;0,75;14.558,50
05.11.2024 20:30;05.11.2024 20:45;14.836,00;14.837,25;1,25;14.342,00
05.11.2024 20:45;05.11.2024 21:00;14.624,75;14.626,00;1,25;14.149,00
05.11.2024 21:00;05.11.2024 21:15;14.464,25;14.465,50;1,25;14.004,75
05.11.2024 21:15;05.11.2024 21:30;14.216,25;14.219,00;2,75;13.764,25
05.11.2024 21:30;05.11.2024 21:45;13.982,75;13.986,50;3,75;13.543,50
05.11.2024 21:45;05.11.2024 22:00;13.728,00;13.750,25;22,25;13.312,00
05.11.2024 22:00;05.11.2024 22:15;13.591,75;13.632,25;40,50;13.186,25
05.11.2024 22:15;05.11.2024 22:30;13.407,50;13.431,75;24,25;13.013,50
05.11.2024 22:30;05.11.2024 22:45;13.158,75;13.185,50;26,75;12.780,75
05.11.2024 22:45;05.11.2024 23:00;12.866,50;12.983,00;116,50;12.505,75
05.11.2024 23:00;05.11.2024 23:15;12.715,75;12.812,50;96,75;12.371,75
05.11.2024 23:15;05.11.2024 23:30;12.486,25;12.726,75;240,50;12.160,25
05.11.2024 23:30;05.11.2024 23:45;12.361,25;12.773,25;412,00;12.048,75
05.11.2024 23:45;06.11.2024 00:00;12.252,25;12.828,00;575,75;11.956,00
06.11.2024 00:00;06.11.2024 00:15;11.953,00;12.405,25;452,25;11.667,25
06.11.2024 00:15;06.11.2024 00:30;11.815,00;12.252,25;437,25;11.527,75
06.11.2024 00:30;06.11.2024 00:45;11.736,75;12.335,50;598,75;11.456,25
06.11.2024 00:45;06.11.2024 01:00;11.587,25;12.304,25;717,00;11.311,75
06.11.2024 01:00;06.11.2024 01:15;11.526,00;12.188,75;662,75;11.260,50
06.11.2024 01:15;06.11.2024 01:30;11.401,75;12.204,00;802,25;11.148,75
06.11.2024 01:30;06.11.2024 01:45;11.344,75;12.194,25;849,50;11.100,50
06.11.2024 01:45;06.11.2024 02:00;11.333,25;12.247,00;913,75;11.098,00
06.11.2024 02:00;06.11.2024 02:15;11.278,75;12.311,75;1.033,00;11.046,75
06.11.2024 02:15;06.11.2024 02:30;11.302,25;12.361,25;1.059,00;11.075,25
06.11.2024 02:30;06.11.2024 02:45;11.342,00;12.320,25;978,25;11.115,25
06.11.2024 02:45;06.11.2024 03:00;11.284,75;12.281,00;996,25;11.057,25
06.11.2024 03:00;06.11.2024 03:15;11.275,50;12.212,25;936,75;11.057,00
06.11.2024 03:15;06.11.2024 03:30;11.316,50;12.242,25;925,75;11.118,50
06.11.2024 03:30;06.11.2024 03:45;11.394,50;12.316,00;921,50;11.216,25
06.11.2024 03:45;06.11.2024 04:00;11.434,00;12.292,25;858,25;11.270,00
06.11.2024 04:00;06.11.2024 04:15;11.587,25;12.481,75;894,50;11.431,75
06.11.2024 04:15;06.11.2024 04:30;11.715,75;12.570,75;855,00;11.570,50
06.11.2024 04:30;06.11.2024 04:45;11.737,75;12.401,50;663,75;11.603,50
06.11.2024 04:45;06.11.2024 05:00;11.764,00;12.370,00;606,00;11.636,25
06.11.2024 05:00;06.11.2024 05:15;12.123,50;12.683,00;559,50;12.002,00
06.11.2024 05:15;06.11.2024 05:30;12.208,50;12.678,00;469,50;12.095,50
06.11.2024 05:30;06.11.2024 05:45;12.547,75;12.950,75;403,00;12.438,75
06.11.2024 05:45;06.11.2024 06:00;12.971,00;13.255,25;284,25;12.865,00
06.11.2024 06:00;06.11.2024 06:15;13.703,50;13.894,50;191,00;13.599,00
06.11.2024 06:15;06.11.2024 06:30;14.208,25;14.277,50;69,25;14.106,50
06.11.2024 06:30;06.11.2024 06:45;14.594,75;14.600,00;5,25;14.495,00
06.11.2024 06:45;06.11.2024 07:00;14.942,50;14.947,50;5,00;14.846,25
06.11.2024 07:00;06.11.2024 07:15;15.372,00;15.373,50;1,50;15.279,50
06.11.2024 07:15;06.11.2024 07:30;15.588,50;15.589,50;1,00;15.490,75
06.11.2024 07:30;06.11.2024 07:45;15.733,50;15.734,75;1,25;15.591,75
06.11.2024 07:45;06.11.2024 08:00;15.917,25;15.919,50;2,25;15.700,25
06.11.2024 08:00;06.11.2024 08:15;16.222,50;16.224,75;2,25;15.913,00
06.11.2024 08:15;06.11.2024 08:30;16.362,25;16.364,00;1,75;15.937,75
06.11.2024 08:30;06.11.2024 08:45;16.498,50;16.500,50;2,00;15.937,75
06.11.2024 08:45;06.11.2024 09:00;16.560,50;16.562,25;1,75;15.862,25
06.11.2024 09:00;06.11.2024 09:15;16.517,25;16.518,50;1,25;15.679,00
06.11.2024 09:15;06.11.2024 09:30;16.583,50;16.584,50;1,00;15.619,25
06.11.2024 09:30;06.11.2024 09:45;16.659,50;16.661,25;1,75;15.560,75
06.11.2024 09:45;06.11.2024 10:00;16.716,50;16.718,00;1,50;15.495,50
06.11.2024 10:00;06.11.2024 10:15;16.677,75;16.679,25;1,50;15.356,25
06.11.2024 10:15;06.11.2024 10:30;16.689,50;16.690,75;1,25;15.287,25
06.11.2024 10:30;06.11.2024 10:45;16.785,25;16.861,25;76,00;15.300,75
06.11.2024 10:45;06.11.2024 11:00;16.925,00;17.067,75;142,75;15.367,25
06.11.2024 11:00;06.11.2024 11:15;16.968,50;17.228,50;260,00;15.360,00
06.11.2024 11:15;06.11.2024 11:30;17.042,75;17.248,50;205,75;15.393,75
06.11.2024 11:30;06.11.2024 11:45;17.062,25;17.219,00;156,75;15.388,00
06.11.2024 11:45;06.11.2024 12:00;17.013,25;17.170,25;157,00;15.314,00
06.11.2024 12:00;06.11.2024 12:15;17.006,50;17.162,50;156,00;15.293,50
06.11.2024 12:15;06.11.2024 12:30;16.925,75;17.228,50;302,75;15.220,25
06.11.2024 12:30;06.11.2024 12:45;16.929,50;17.125,00;195,50;15.254,25
06.11.2024 12:45;06.11.2024 13:00;16.907,25;17.054,25;147,00;15.290,25
06.11.2024 13:00;06.11.2024 13:15;16.883,50;17.028,25;144,75;15.321,75
06.11.2024 13:15;06.11.2024 13:30;16.776,00;16.884,00;108,00;15.291,50
06.11.2024 13:30;06.11.2024 13:45;16.656,25;16.745,25;89,00;15.264,50
06.11.2024 13:45;06.11.2024 14:00;16.583,75;16.631,75;48,00;15.301,75
06.11.2024 14:00;06.11.2024 14:15;16.550,00;16.686,00;136,00;15.384,25
06.11.2024 14:15;06.11.2024 14:30;16.480,75;16.655,00;174,25;15.427,00
06.11.2024 14:30;06.11.2024 14:45;16.494,25;16.650,25;156,00;15.561,75
06.11.2024 14:45;06.11.2024 15:00;16.424,50;16.570,25;145,75;15.630,50
06.11.2024 15:00;06.11.2024 15:15;16.359,00;16.400,75;41,75;15.715,25
06.11.2024 15:15;06.11.2024 15:30;16.242,25;16.387,75;145,50;15.740,25
06.11.2024 15:30;06.11.2024 15:45;16.198,75;16.240,00;41,25;15.835,00
06.11.2024 15:45;06.11.2024 16:00;16.135,75;16.138,25;2,50;15.895,75
06.11.2024 16:00;06.11.2024 16:15;16.182,50;16.193,75;11,25;16.042,00
06.11.2024 16:15;06.11.2024 16:30;16.118,00;16.129,75;11,75;16.048,75
06.11.2024 16:30;06.11.2024 16:45;16.173,25;16.190,50;17,25;16.142,25
06.11.2024 16:45;06.11.2024 17:00;16.304,75;16.307,25;2,50;16.241,00
06.11.2024 17:00;06.11.2024 17:15;16.541,00;16.543,00;2,00;16.489,25
06.11.2024 17:15;06.11.2024 17:30;16.631,75;16.634,00;2,25;16.595,50
06.11.2024 17:30;06.11.2024 17:45;16.628,00;16.630,25;2,25;16.598,50
06.11.2024 17:45;06.11.2024 18:00;16.622,00;16.624,00;2,00;16.586,00
06.11.2024 18:00;06.11.2024 18:15;16.593,75;16.596,00;2,25;16.557,75
06.11.2024 18:15;06.11.2024 18:30;16.503,00;16.505,25;2,25;16.467,00
06.11.2024 18:30;06.11.2024 18:45;16.457,50;16.459,50;2,00;16.424,00
06.11.2024 18:45;06.11.2024 19:00;16.432,25;16.434,50;2,25;16.399,75
06.11.2024 19:00;06.11.2024 19:15;16.245,00;16.247,25;2,25;16.210,00
06.11.2024 19:15;06.11.2024 19:30;16.087,00;16.093,75;6,75;16.051,25
06.11.2024 19:30;06.11.2024 19:45;15.888,25;15.901,25;13,00;15.847,50
06.11.2024 19:45;06.11.2024 20:00;15.698,50;15.706,25;7,75;15.658,75
06.11.2024 20:00;06.11.2024 20:15;15.540,50;15.543,75;3,25;15.499,00
06.11.2024 20:15;06.11.2024 20:30;15.248,50;15.261,50;13,00;15.213,75
06.11.2024 20:30;06.11.2024 20:45;14.985,50;15.001,50;16,00;14.952,00
06.11.2024 20:45;06.11.2024 21:00;14.778,50;14.795,75;17,25;14.749,00
06.11.2024 21:00;06.11.2024 21:15;14.574,75;14.643,00;68,25;14.546,00
06.11.2024 21:15;06.11.2024 21:30;14.352,00;14.419,75;67,75;14.320,75
06.11.2024 21:30;06.11.2024 21:45;14.085,75;14.230,00;144,25;14.052,75
06.11.2024 21:45;06.11.2024 22:00;13.859,50;14.088,75;229,25;13.823,25
06.11.2024 22:00;06.11.2024 22:15;13.670,00;13.819,25;149,25;13.627,00
06.11.2024 22:15;06.11.2024 22:30;13.508,75;13.738,00;229,25;13.433,50
06.11.2024 22:30;06.11.2024 22:45;13.221,75;13.448,25;226,50;13.155,75
06.11.2024 22:45;06.11.2024 23:00;13.002,00;13.302,75;300,75;12.947,50
06.11.2024 23:00;06.11.2024 23:15;12.775,25;13.111,25;336,00;12.720,25
06.11.2024 23:15;06.11.2024 23:30;12.578,00;12.959,75;381,75;12.517,50
06.11.2024 23:30;06.11.2024 23:45;12.370,75;12.905,50;534,75;12.306,00
06.11.2024 23:45;07.11.2024 00:00;12.240,75;12.889,00;648,25;12.172,00
07.11.2024 00:00;07.11.2024 00:15;12.039,25;12.650,00;610,75;11.963,75
07.11.2024 00:15;07.11.2024 00:30;11.936,00;12.672,00;736,00;11.857,00
07.11.2024 00:30;07.11.2024 00:45;11.820,75;12.678,50;857,75;11.731,00
07.11.2024 00:45;07.11.2024 01:00;11.734,75;12.615,25;880,50;11.629,25
07.11.2024 01:00;07.11.2024 01:15;11.569,50;12.471,25;901,75;11.455,50
07.11.2024 01:15;07.11.2024 01:30;11.499,50;12.415,25;915,75;11.384,00
07.11.2024 01:30;07.11.2024 01:45;11.454,50;12.493,00;1.038,50;11.331,25
07.11.2024 01:45;07.11.2024 02:00;11.390,50;12.408,25;1.017,75;11.262,75
07.11.2024 02:00;07.11.2024 02:15;11.340,50;12.420,25;1.079,75;11.206,00
07.11.2024 02:15;07.11.2024 02:30;11.264,50;12.322,25;1.057,75;11.122,75
07.11.2024 02:30;07.11.2024 02:45;11.271,25;12.373,50;1.102,25;11.126,00
07.11.2024 02:45;07.11.2024 03:00;11.352,75;12.471,50;1.118,75;11.212,75
07.11.2024 03:00;07.11.2024 03:15;11.359,25;12.456,00;1.096,75;11.224,25
07.11.2024 03:15;07.11.2024 03:30;11.402,00;12.489,00;1.087,00;11.266,50
07.11.2024 03:30;07.11.2024 03:45;11.410,25;12.498,25;1.088,00;11.277,75
07.11.2024 03:45;07.11.2024 04:00;11.393,25;12.431,25;1.038,00;11.256,25
07.11.2024 04:00;07.11.2024 04:15;11.531,75;12.483,00;951,25;11.395,25
07.11.2024 04:15;07.11.2024 04:30;11.660,50;12.675,50;1.015,00;11.527,75
07.11.2024 04:30;07.11.2024 04:45;11.811,50;12.844,00;1.032,50;11.685,75
07.11.2024 04:45;07.11.2024 05:00;11.939,75;12.909,50;969,75;11.812,00
07.11.2024 05:00;07.11.2024 05:15;12.258,00;13.122,00;864,00;12.126,00
07.11.2024 05:15;07.11.2024 05:30;12.369,75;13.167,50;797,75;12.230,25
07.11.2024 05:30;07.11.2024 05:45;12.730,75;13.383,50;652,75;12.581,50
07.11.2024 05:45;07.11.2024 06:00;13.007,75;13.510,00;502,25;12.858,50
07.11.2024 06:00;07.11.2024 06:15;13.679,75;13.904,00;224,25;13.537,00
07.11.2024 06:15;07.11.2024 06:30;14.210,00;14.349,50;139,50;14.066,00
07.11.2024 06:30;07.11.2024 06:45;14.717,75;14.786,25;68,50;14.565,00
07.11.2024 06:45;07.11.2024 07:00;15.027,50;15.030,00;2,50;14.860,50
07.11.2024 07:00;07.11.2024 07:15;15.482,75;15.484,00;1,25;15.309,00
07.11.2024 07:15;07.11.2024 07:30;15.667,50;15.668,50;1,00;15.482,75
07.11.2024 07:30;07.11.2024 07:45;15.847,00;15.848,00;1,00;15.636,00
07.11.2024 07:45;07.11.2024 08:00;16.038,50;16.039,50;1,00;15.785,00
07.11.2024 08:00;07.11.2024 08:15;16.297,25;16.298,25;1,00;15.974,50
07.11.2024 08:15;07.11.2024 08:30;16.443,75;16.445,00;1,25;16.055,50
07.11.2024 08:30;07.11.2024 08:45;16.601,25;16.602,50;1,25;16.135,75
07.11.2024 08:45;07.11.2024 09:00;16.647,00;16.648,50;1,50;16.093,75
07.11.2024 09:00;07.11.2024 09:15;16.583,00;16.646,75;63,75;15.938,00
07.11.2024 09:15;07.11.2024 09:30;16.629,75;16.632,75;3,00;15.895,00
07.11.2024 09:30;07.11.2024 09:45;16.696,00;16.760,50;64,50;15.869,25
07.11.2024 09:45;07.11.2024 10:00;16.732,25;16.735,75;3,50;15.815,75
07.11.2024 10:00;07.11.2024 10:15;16.770,50;16.773,25;2,75;15.770,75
07.11.2024 10:15;07.11.2024 10:30;16.832,25;16.835,00;2,75;15.769,50
07.11.2024 10:30;07.11.2024 10:45;16.875,25;16.881,00;5,75;15.739,25
07.11.2024 10:45;07.11.2024 11:00;16.907,50;16.956,75;49,25;15.697,75
07.11.2024 11:00;07.11.2024 11:15;16.951,50;17.020,50;69,00;15.675,50
07.11.2024 11:15;07.11.2024 11:30;17.004,75;17.138,50;133,75;15.673,00
07.11.2024 11:30;07.11.2024 11:45;17.056,75;17.144,75;88,00;15.676,25
07.11.2024 11:45;07.11.2024 12:00;16.999,00;17.085,75;86,75;15.586,75
07.11.2024 12:00;07.11.2024 12:15;16.972,75;17.062,00;89,25;15.546,50
07.11.2024 12:15;07.11.2024 12:30;16.882,50;17.129,00;246,50;15.445,25
